500,SAMS,SAMS CLUB,SAMS CLUB CD DEL CARMEN 4935,4935,NO,CASH & CARRY,CARMEN,CAMPECHE,AV PERIFERICO NORTE NO 52 COL ASA PONIENTE ENTRE JUSTO SIERRA Y 33A,24118,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,18.651851,-91.813686,,,,FASE 6,LUIS,09-ago-12,SI
2084,CIMACO,CIMACO,CIMACO SALTILLO,ND,NO,MAYOREO,SALTILLO,COAHUILA,CARR A LOS GONZALEZ 365 ESQ BLVD JESUS VALDEZ SANCHEZ,25020,NORTE,NORTE,ACTIVO,REVISADO,,,,,,,,,,SI
1828,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 180,180,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,CAMPO GRANDE ESQ TIERRA DE FUEGO 3508 COL PARAJES DEL SUR,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.579707,-106.375344,,,,JFASE 1,DIEGO,11-oct-12,No
1399,CALIMAX,CALIMAX,CALIMAX NUEVO MEXICALI,ND,NO,AUTOSERVICIOS,MEXICALI,BAJA CALIFORNIA,BLVD LAZARO CARDENAS PROL 2584,21390,PACIFICO,NORTE,ACTIVO,REVISADO,EXACTAS,32.605746,-115.380724,,,,JFASE4,RAQUEL,09-nov-12,SI
1848,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 154,154,ELIMINADO,ELIMINADO,JUAREZ,CHIHUAHUA,PONCIANO ARRIAGA 2304 COL REVOLUCION MEXICANA,32670,NORTE,NORTE,ACTIVO,ELIMINADO,,,,,,,,,,No
3505,SORIANA,SUPER CITY,SUPER CITY MONTECINOS 2139,2139,NO,CONVENIENCIA,SALTILLO,COAHUILA,MONTESINOS 2139 CON BLVD MANUEL PEREZ TREVI¥O ESQ CON ALFONSO MONTESINOS URDI¥OLA,25020,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,Google no tiene fotos recientes del sitio,JFASE11,RAQUEL,22-nov-12,No
1226,WALMART,SUPERCENTER,WALMART SC COLIMA 3879,3879,NO,AUTOSERVICIOS,COLIMA,COLIMA,CALZ PEDRO A GALVAN NTE 120,28000,OCCIDENTE,NORTE,ACTIVO,REVISADO,EXACTAS,19.238218,-103.715828,,,,FASE 6,RAQUEL,13-ago-12,SI
1576,ALIANZA,BODEGA ALIANZA,BODEGA ALIANZA NUEVA CASA LALO,ND,NO,MAYOREO,CUAUHTEMOC,DISTRITO FEDERAL,BETTHOVEN NO1 COL PERALVILLO,6220,VDM NORTE,CENTRO,ACTIVO,REVISADO,EXACTAS,19.459593,-99.128479,REQUERIDA,REQUERIDA,,FASE 2,RAQUEL,ND,SI
1849,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 178,178,ELIMINADO,ELIMINADO,JUAREZ,CHIHUAHUA,AV DE LAS TORRES Y 40 EJIDATARIOS 3002 FRACC RINCONES DE SALVACAR III COL. HACIENDA UNIVERSIDAD,32575,NORTE,NORTE,ACTIVO,ELIMINADO,,,,,,,,,,No
2077,CALIMAX,CALIMAX,CALIMAX HIDALGO,ND,NO,AUTOSERVICIOS,TECATE,BAJA CALIFORNIA,CALLE HIDALGO Y PORTES GIL 351 TECATE,21400,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,32.572617,-116.623435,,,,JFASE4,RAQUEL,09-nov-12,No
3484,SORIANA,SUPER CITY,SUPER CITY FRONTERA 2113,2113,NO,CONVENIENCIA,FRONTERA,COAHUILA,AV JUAREZ MZA 23 L21 Y 22 ESQ FCO I MADERO A UN LADO DE ELEKTRA COL CENTRO,25600,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,Google no tiene fotos recientes del sitio,JFASE11,RAQUEL,22-nov-12,No
1819,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 144,144,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,LIBRAMIENTO INDEPENDENCIA Y HERMANOS SOLER 1110 COL MUNICIPIO LIBRE,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.591904,-106.390456,,,,JFASE 1,DIEGO,11-oct-12,No
2078,CALIMAX,CALIMAX,CALIMAX JUAREZ,ND,NO,AUTOSERVICIOS,TECATE,BAJA CALIFORNIA,AV JUAREZ 39 FRACC ROMERO,21400,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,32.572663,-116.633585,,,,JFASE4,RAQUEL,09-nov-12,No
699,SORIANA,MERCADO SORIANA,MERCADO SORIANA PLACETAS 166,166,NO,AUTOSERVICIOS,COLIMA,COLIMA,BLVD RODOLFO CHAVEZ CASI ESQ CON AVE JAVIER MINA SN COL CENTRO,28000,OCCIDENTE,NORTE,ACTIVO,REVISADO,EXACTAS,19.242986,-103.736893,,,,FASE 7,LUCIANO,20-ago-12,SI
3474,SORIANA,SUPER CITY,SUPER CITY MICHOACAN 2102,2102,NO,CONVENIENCIA,MONCLOVA,COAHUILA,BLVD SAN BUENA ESQ CON CALLE MICHOACAN SAN FRANCISCO,25720,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,Google no tiene fotos recientes del sitio,JFASE11,RAQUEL,22-nov-12,No
1797,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 122,122,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,RAMON RAYON ESQ ARQUITECTOS SN COL HORIZONTES DEL SUR,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.617281,-106.378134,,,,JFASE 1,DIEGO,11-oct-12,No
751,SORIANA,HIPER SORIANA,HIPER SORIANA CD DEL CARMEN 120,120,NO,AUTOSERVICIOS,CARMEN,CAMPECHE,AVE AVIACION SN COL AVIACION (SORIANA AVIACION),24190,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,18.651066,-91.805333,,,,FASE 7,LUCIANO,27-ago-12,SI
2484,SORIANA,HIPER SORIANA,HIPER SORIANA ACU¥A 68,68,NO,AUTOSERVICIOS,ACU¥A,COAHUILA,LIBRAMIENTO JOSE DE LAS FUENTES RODRIGUEZ Y LIBRAMIENTO EMILIO MENDOZA 595 COL FRAC LA AMISTAD,26200,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,29.321965,-100.9574,,,,FASE 7,LUCIANO,04-oct-12,No
2633,WALMART,BODEGA AURRERA EXPRESS,BAE EJE CENTRAL 1610,1610,NO,AUTOSERVICIOS,CUAUHTEMOC,DISTRITO FEDERAL,STA MARIA LA REDONDA N 250,6300,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE3,LUPITA,,No
4128,GRUPO ARCE DE COLIMA,GRUPO ARCE DE COLIMA,ARCE PINO SUAREZ,ND,NO,MAYOREO,COLIMA,COLIMA,AVENIDA PINO SUAREZ NO. 81 COL. CENTRO,28000,OCCIDENTE,NORTE,ACTIVO,REVISADO,,,,,,,,,,SI
1798,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 124,124,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,KENZO TANGE Y BUFALO 1862 COL HORIZONTES DEL SUR,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.617812,-106.370283,,,,JFASE 1,DIEGO,11-oct-12,No
2635,WALMART,BODEGA AURRERA EXPRESS,BAE MARTE 1673,1673,NO,AUTOSERVICIOS,CUAUHTEMOC,DISTRITO FEDERAL,MARTE 106,6300,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,19.45065,-99.145921,,,,JFASE3,LUPITA,26-oct-12,No
1952,AM PM,AM PM,AM PM LIBRAMIENTO SUR,ND,NO,CONVENIENCIA,TIJUANA,BAJA CALIFORNIA,LIBRAMIENTO SUR NO 7280 B COL OBRERA SAN ANTONIO DE LOS BUENOS,22180,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,32.48019,-117.043359,,,,JFASE7,EDUARDO,,No
2451,SORIANA,MERCADO SORIANA,MERCADO SORIANA TECOMAN 207,207,NO,AUTOSERVICIOS,TECOMAN,COLIMA,AVE PLAZA DE LA MANZANILLA 81 COL BUGAMBILIAS,28190,OCCIDENTE,NORTE,ACTIVO,REVISADO,APROXIMADAS,18.904026,-103.878349,,,,FASE 7,LUCIANO,29-ago-12,No
3694,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO SIMONA BARBA 60,60,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,SIMONA BARBA Y P ROSALES DE LEON 5304,32575,NORTE,NORTE,ACTIVO,REVISADO,EXACTAS,31.720785,-106.439459,,,,JFASE 1,DIEGO,11-oct-12,SI
3510,SORIANA,SUPER CITY,SUPER CITY PASEO DE LA ROSITA 2144,2144,NO,CONVENIENCIA,TORREON,COAHUILA,PASEO DE LA ROSITA 520 CAMPESTRE LA ROSITA,27250,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,25.525378,-103.415149,,,,JFASE11,RAQUEL,22-nov-12,No
1802,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 173,173,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,PROFRA DIAZ DE BUSTAMANTE 7515 COL INDEPENDENCIA II,32670,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.67959,-106.472863,,,EN LAS COORDENAS SE ENCONTRO UN OASIS QUE ES MANEJADO POR LA MISMA CADENA,JFASE 1,DIEGO,11-oct-12,No
3393,SORIANA,SUPER CITY,SUPER CITY TECNOLOGICO 2005,2005,NO,CONVENIENCIA,TORREON,COAHUILA,PASEO DEL TECNOLOGICO SN AMPLIACION,27250,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,"se encontro la direccion pero la tienda no esta, no hay fotos recientes",JFASE11,RAQUEL,22-nov-12,No
209,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 95,95,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,BLVD ZARAGOZA Y OCTAVA 905 COL 1 DE MAYO,32670,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.660508,-106.449839,,,,JFASE 1,DIEGO,26-oct-12,No
3650,CHEDRAUI,CHEDRAUI,CHEDRAUI PALMIRAS,101,NO,AUTOSERVICIOS,CARMEN,CAMPECHE,CARRETERA PUERTO REAL AV ISLA DE TRIS,24190,SURESTE,SUR,ACTIVO,REVISADO,,,,,,,FASE 8,LUPITA,,SI
1074,WALMART,BODEGA AURRERA,BODEGA AURRERA TUXTLA ORIENTE 3904,3904,NO,AUTOSERVICIOS,TUXTLA GUTIERREZ,CHIAPAS,BLV ANGEL ALBINO CORZO 1280 COL. FRACC LA SALLE,29040,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,16.747723,-93.087696,,,,FASE 7,RAQUEL,20-ago-12,SI
812,SORIANA,HIPER SORIANA,HIPER SORIANA FUNDADORA 41,41,NO,AUTOSERVICIOS,TORREON,COAHUILA,BLVD REVOLUCION Y CALZ SALTILLO 400 SN COL CAMPESTRE LA ROSITA,27250,NORTE,NORTE,ACTIVO,REVISADO,EXACTAS,25.533175,-103.406681,,,Nombre de la tienda incorrecto (Soriana Fundadores),FASE 7,LUCIANO,28-sep-12,SI
1829,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 188,188,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,CALLE PASEO ORIENTE 1541 Y MONTE EVEREST COL PARAJE DE SAN JUAN,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
1390,CALIMAX,CALIMAX,CALIMAX FUNDADORES,ND,NO,AUTOSERVICIOS,TIJUANA,BAJA CALIFORNIA,BLVD FUNDADORES 6802 FRACC EL RUBI,22180,PACIFICO,NORTE,ACTIVO,REVISADO,,,,,,Google no tiene fotos recientes del sitio,JFASE4,RAQUEL,16-nov-12,SI
45,SORIANA,CITY CLUB,CITY CLUB TUXTLA GUTIERREZ 1008,1008,NO,CASH & CARRY,TUXTLA GUTIERREZ,CHIAPAS,BLVD ANGEL ALBINO CORZO NO 250 FRACC TAMPICO ESQUINA CON BLVD ANDRES SERRA ROJAS,29040,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,16.749066,-93.081271,,,,FASE 7,DIEGO,06-sep-12,SI
2776,LA DIVINA,LA DIVINA,LA DIVINA GUERRERO 68,68,NO,MAYOREO,CUAUHTEMOC,DISTRITO FEDERAL,CAMELIA 212 LOC A COL GUERRERO,6300,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,19.447,-99.147186,,,,JFASE 1,LUIS,25-oct-12,No
1776,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 82,82,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,AZTECAS Y FRANCISCO VILLA 8804 COL DIVISION DEL NORTE,32670,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.666202,-106.473264,,,"ES UN OASIS, PERTENECE A LA MISMA CADENA",JFASE 1,DIEGO,29-oct-12,No
3816,CORPOVINO,CORPOVINO,CORPOVINO TORREON LA ROSITA,ND,NO,MAYOREO,TORREON,COAHUILA,AV. PASEO DE LA ROSITA 704 COL. CAMPESTRE LA ROSITA,27250,NORTE,NORTE,ACTIVO,REVISADO,,,,,,No la ubique en la direccion tal vez sea por que no estan actualizadas las im genes.,FASE 9,LUIS,,SI
3538,SORIANA,SUPER CITY,SUPER CITY SAN FRANCISCO 2177,2177,NO,CONVENIENCIA,CARMEN,CAMPECHE,AV LUIS DANALDO COLOSIO NO 308 FRANCISCO I MADERO,24190,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE11,RAQUEL,,No
1385,CALIMAX,CALIMAX,CALIMAX DELEGACION,ND,NO,AUTOSERVICIOS,TIJUANA,BAJA CALIFORNIA,AV ARANJUEZ 22749 1 PROBLADO EJIDO MATAMOROS,22204,PACIFICO,NORTE,ACTIVO,REVISADO,EXACTAS,32.513384,-116.866927,,,,JFASE4,RAQUEL,14-nov-12,SI
1891,ALMACENES DISTRIBUIDORES DE LA FRONTERA,SUPERETTE DEL RIO,SUPERETTE DEL RIO SANTIAGO BLANCAS 97,97,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,SANTIAGO BLANCAS 920 Y DURANGO COL BOSQUES DE SALVARCAR,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.633684,-106.379272,,,EN LAS COORDENAS SE ENCONTRO UN SUPERETTE QUE ES MANEJADO POR LA MISMA CADENA,JFASE 1,DIEGO,11-oct-12,No
1816,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 42,42,ELIMINADO,ELIMINADO,JUAREZ,CHIHUAHUA,AV DE LOS AZTECAS Y ELISA GRIENSEN 7745 COL MORELOS,32670,NORTE,NORTE,ACTIVO,ELIMINADO,,,,,,,,,,No
1240,WALMART,SUPERCENTER,WALMART SC BUENAVISTA 3846,3846,NO,AUTOSERVICIOS,CUAUHTEMOC,DISTRITO FEDERAL,AV INSURGENTES NORTE 131 COL GUERRERO,6300,VDM NORTE,CENTRO,ACTIVO,REVISADO,EXACTAS,19.475259,-99.132426,REQUERIDA,REQUERIDA,,FASE 2,RAQUEL,ND,SI
656,SORIANA,HIPER SORIANA,HIPER SORIANA CAPISTRANO 380,380,NO,AUTOSERVICIOS,TIJUANA,BAJA CALIFORNIA,BLVD INSURGENTES 2120 COL CAPISTRANO (SORIANA INSURGENTES),22223,PACIFICO,NORTE,ACTIVO,REVISADO,EXACTAS,32.477711,-116.920673,,,,FASE 7,LUCIANO,05-oct-12,SI
886,SORIANA,HIPER SORIANA,HIPER SORIANA POLIFORUM 114,114,NO,AUTOSERVICIOS,TUXTLA GUTIERREZ,CHIAPAS,BLVD ANGEL ALBINO CORSO Y BLVD ANDRES SERRA ROJAS 250 COL EL RETIRO,29040,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,16.748271,-93.081165,,,,FASE 7,LUCIANO,20-ago-12,SI
4002,FUTURAMA,AL SUPER,AL SUPER LA ROSITA,66,NO,AUTOSERVICIOS,TORREON,COAHUILA,AV. CIPRESES 1250 COL CAMPESTRE LA ROSITA,27250,NORTE,NORTE,ACTIVO,REVISADO,,,,,,,JFASE2,JUDITH,,SI
1850,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 179,179,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,AV DE LAS TORRES Y YEPOMERA 3102 FRACC RINCONES DE SALVACAR III,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.59772,-106.403714,,,,JFASE 1,DIEGO,12-oct-12,No
3315,EL MAYOREO DE SAN CRISTOBAL,EL MAYOREO DE SAN CRISTOBAL,EL MAYOREO DE SAN CRISTOBAL CRYSTAL,ND,NO,MAYOREO,SAN CRISTOBAL DE LAS CASAS,CHIAPAS,CRYSTAL LOC 4 ZNA E,29230,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,,,,No
1935,AM PM,AM PM,AM PM BELLAS ARTES I,ND,NO,CONVENIENCIA,TIJUANA,BAJA CALIFORNIA,FCO EUSEBIO KINO NO 17541 FRACC GARITA DE OTAY,22430,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,32.54352,-116.943775,,,,JFASE7,EDUARDO,,No
393,LA DIVINA,LA DIVINA,LA DIVINA REFORMA DF 180,180,NO,MAYOREO,CUAUHTEMOC,DISTRITO FEDERAL,AVPASEO DE LA REFORMA N0358 COL GUERRERO,6300,VDM NORTE,CENTRO,ACTIVO,REVISADO,EXACTAS,19.443681,-99.140209,,,,JFASE 1,LUIS,25-oct-12,SI
3875,CORPOVINO,CORPOVINO,CORPOVINO TORREON SALTILLO 400,400,NO,MAYOREO,TORREON,COAHUILA,AV. SALTILLO 400 NO 465 COL CAMPESTRE LA ROSITA,27250,NORTE,NORTE,ACTIVO,REVISADO,,,,,,No se aprecia la tienda en direccion indicada,FASE 9,LUIS,,SI
1934,AM PM,AM PM,AM PM JAUJA,ND,NO,CONVENIENCIA,TIJUANA,BAJA CALIFORNIA,BLVD DIAZ ORDAS NO3000 COL MAGALLON,22645,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,32.480327,-116.937174,,,,JFASE7,EDUARDO,20-nov-12,No
3317,EL MAYOREO DE SAN CRISTOBAL,EL MAYOREO DE SAN CRISTOBAL,EL MAYOREO DE SAN CRISTOBAL CENTRO,ND,NO,MAYOREO,SAN CRISTOBAL DE LAS CASAS,CHIAPAS,MARIA DELFINA FLORES 13 COL CENTRO,29230,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,,,,No
444,LIVERPOOL,LIVERPOOL,LIVERPOOL COLIMA,84,NO,DEPARTAMENTALES,COLIMA,COLIMA,TERCER ANILLO PERIFERICO ORIENTE NO 301 ESQUINA CON PROL IGNACIO SANDOVALCOLONIA LAS PRIMAVERAS,28040,OCCIDENTE,NORTE,ACTIVO,REVISADO,APROXIMADAS,19.266031,-103.698028,,,,FASE 7,LUPITA,17-ago-12,SI
2552,WALMART,BODEGA AURRERA,BODEGA AURRERA COMITAN 1088,1088,NO,AUTOSERVICIOS,COMITAN DE DOMINGUEZ,CHIAPAS,BLVD BELISARIO DOMNGUEZ KM 1259 COL. BARRIO DE LA PILETA,30000,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,16.241263,-92.136647,,,,FASE 7,RAQUEL,20-ago-12,No
1817,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 167,167,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,RAMON RAYON ESQ PLAN DE AYALA 1030 COL MORELOS,32670,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,31.636004,-106.359866,,,,JFASE 1,DIEGO,12-oct-12,No
2893,LAS 3 RS,LAS 3 RS,LAS 3 RS,ND,NO,MAYOREO,CUAUHTEMOC,DISTRITO FEDERAL,MANUEL MARIA CONTRERAS 3 COL SAN RAFAEL,6470,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,,,,No
2354,COMERCIAL MEXICANA,COMERCIAL MEXICANA,COMERCIAL MEXICANA MANZANILLO,107,NO,AUTOSERVICIOS,MANZANILLO,COLIMA,BOULEVARD COSTERA MIGUEL DE LA MADRID KM 115 CARRETERA MANZANILLO SANTIAGO,28860,OCCIDENTE,NORTE,ACTIVO,REVISADO,EXACTAS,19.105707,-104.335057,,,,FASE 6,JUDITH,13-ago-12,No
3933,CHEDRAUI,SUPER CHE,SUPER CHE VILLA FLORES,628,NO,AUTOSERVICIOS,VILLAFLORES,CHIAPAS,BLVD. SALIDA A VILLACORZO DESVIO A FCO. VILLA. CP 30470,30470,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,,,,No
4129,GRUPO ARCE DE COLIMA,GRUPO ARCE DE COLIMA,ARCE TECNOLOGICO,ND,NO,MAYOREO,VILLA DE ALVAREZ,COLIMA,AVENIDA TECNOLOGICO NO. 218 COL. LOPEZ MATEOS,28975,OCCIDENTE,NORTE,ACTIVO,REVISADO,,,,,,,,,,SI
1957,AM PM,AM PM,AM PM RIO TIJUANA,ND,NO,CONVENIENCIA,TIJUANA,BAJA CALIFORNIA,CALLEINSURGENTES 17026 COLRIO TIJUANA 3RA,22660,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE7,EDUARDO,,No
1052,WALMART,BODEGA AURRERA,BODEGA AURRERA LOMAS DEL BOSQUE 4045,4045,NO,AUTOSERVICIOS,SALTILLO,COAHUILA,BLVD MIRASIERRA 202 COL. MARASIERRA,25016,NORTE,NORTE,ACTIVO,REVISADO,EXACTAS,25.432462,-100.926387,,,,FASE 7,RAQUEL,20-ago-12,SI
2943,S-MART,S-MART,S-MART CARLOS AMAYA,27,ELIMINADO,ELIMINADO,JUAREZ,CHIHUAHUA,PERIMETRAL CARLOS AMAYA 4474 COL INDUSTRIAL,32670,NORTE,NORTE,ACTIVO,ELIMINADO,,,,,,,,,,No
2218,ALIANZA,IGUANA,IGUANA LA MANJOLLA,ND,NO,MAYOREO,CUAUHTEMOC,DISTRITO FEDERAL,ANTONIO CASO NO 177 LOC 1 COL SAN RAFAEL,6470,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE1,JUDITH,,No
2445,SORIANA,MERCADO SORIANA,MERCADO SORIANA TAPACHULA 219,219,NO,AUTOSERVICIOS,TAPACHULA,CHIAPAS,BLVD DIAZ ORDAZ 182 COL COAPANTE,30740,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,14.903588,-92.246549,,,,FASE 7,LUCIANO,20-ago-12,No
1521,SAMS,SAMS CLUB,SAMS CLUB TUXTLA GUTIERREZ 6563,6563,NO,CASH & CARRY,TUXTLA GUTIERREZ,CHIAPAS,BLVD BELISARIO DOMINGUEZ 1550 COL JARDINES DE TUXTLA,29020,SURESTE,SUR,ACTIVO,REVISADO,EXACTAS,16.756536,-93.146408,,,,FASE 6,LUIS,09-ago-12,SI
1851,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 183,183,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,AV DE LAS TORRES 3502 LEONARDO SOLIS BARRASA FRACC RINCONES DE SALVACAR III,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
3513,SORIANA,SUPER CITY,SUPER CITY BOLIVIA 2147,2147,NO,CONVENIENCIA,SALTILLO,COAHUILA,BLVD TEODORO SANCHEZ DAVILA 1184 ESQ BOLIVIA LOMAS DEL REFUGIO,25084,NO APLICA,NO APLICA,ACTIVO,REVISADO,EXACTAS,25.351194,-101.011831,,,,JFASE11,RAQUEL,22-nov-12,No
1874,ALMACENES DISTRIBUIDORES DE LA FRONTERA,GASOLINERIAS PETROL,GASOLINERIA PETROL 8109,8109,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,AV PONCIANO ARRIAGA 5451 COL REVOLUCION MEXICANA,32670,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
1852,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 10,10,NO,CONVENIENCIA,JUAREZ,CHIHUAHUA,AV GOMEZ MORIN Y SAN NICOLAS LOC 7 RINCONES DE SAN MARCOS,32575,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
2448,SORIANA,MERCADO SORIANA,MERCADO SORIANA LA AURORA 243,243,ELIMINADO,ELIMINADO,TORREON,COAHUILA,CARRETERA TORREON SAN PEDRO KM 37 CON ENTRONQUE A LA UNION SN,25203,NORTE,NORTE,ACTIVO,ELIMINADO,,,,,,,,,,SI
196,COMERCIAL MEXICANA,COMERCIAL MEXICANA,COMERCIAL MEXICANA ENSENADA REFORMA,110,NO,AUTOSERVICIOS,ENSENADA,BAJA CALIFORNIA,CARRETERA TRANSPENINSULAR ENSENADA LA PAZ KM 115 BOULEVARD REFORMA,22835,PACIFICO,NORTE,ACTIVO,REVISADO,EXACTAS,31.815319,-116.596599,,,,FASE 6,JUDITH,10-ago-12,SI
1771,ALMACENES DISTRIBUIDORES DE LA FRONTERA,DEL RIO,DEL RIO 190,190,NO,CONVENIENCIA,AHUMADA,CHIHUAHUA,AV MIGUEL AHUMADA 1510 CD AHUMADA,32800,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
3323,RIALFER,RIALFER,RIALFER,ND,NO,MAYOREO,TAPACHULA,CHIAPAS,BOULEVARD DIAZ ORDAZ CALLE 17 PONIENTE SN TAPACHULA CENTRO,30740,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,,,,No
1104,WALMART,BODEGA AURRERA,BODEGA AURRERA SAN RAFAEL 3759,3759,NO,AUTOSERVICIOS,CUAUHTEMOC,DISTRITO FEDERAL,SERAPIO RENDON 117 COL. SAN RAFAEL,6470,VDM NORTE,CENTRO,ACTIVO,REVISADO,EXACTAS,19.434164,-99.160767,REQUERIDA,REQUERIDA,,FASE 2,RAQUEL,ND,SI
1880,ALMACENES DISTRIBUIDORES DE LA FRONTERA,GASOLINERIAS PETROL,GASOLINERIA PETROL 8190,8190,NO,CONVENIENCIA,AHUMADA,CHIHUAHUA,AV MIGUEL AHUMADA 1510 CD AHUMADA,32800,NO APLICA,NO APLICA,ACTIVO,REVISADO,,,,,,,JFASE 1,DIEGO,,No
4027,CHEDRAUI,CHEDRAUI,CHEDRAUI LOS CABOS,128,NO,AUTOSERVICIOS,LOS CABOS,BAJA CALIFORNIA SUR,SAN ANTONIO Y CHAMIZAL KM 15,23450,PACIFICO,NORTE,ACTIVO,REVISADO,EXACTAS,22.901076,-109.927879,,,Antes tiendas C.C.C. ahora Chedraui seg£n http://colectivopericu.wordpress.com/2010/05/29/oficial-chedraui-adquiere-los-ccc/,FASE 8,LUPITA,22-ago-12,SI
928,SORIANA,HIPER SORIANA,HIPER SORIANA SENDERO SALTILLO 223,223,NO,AUTOSERVICIOS,SALTILLO,COAHUILA,CARRETERA LOS GONZALEZ 365 COL FRACC EXHACIENDA LOS CERRITOS,25203,NORTE,NORTE,ACTIVO,REVISADO,APROXIMADAS,25.44289,-100.960429,,,Terreno bald¡o,FASE 7,LUCIANO,17-oct-12,SI
